ext_gene	transcript	eSTR	log10p	STR_pheno
cyp-35A3	K09D9.2.1	STR_7139	9.53204004825482	STR length
cyp-35A3	K09D9.2.1	STR_7244	8.32475419545566	STR length
cyp-35A3	K09D9.2.1	STR_7437	7.42324707362215	STR length
cyp-35A3	K09D9.2.1	STR_7451	6.95755877229391	STR length
cyp-35A3	K09D9.2.1	STR_7557	7.03761593551041	STR length
cyp-35A3	K09D9.2.1	STR_7637	7.44339778637333	STR length
K09E3.4	K09E3.4	STR_5770	7.44502700949592	STR length
K09E3.4	K09E3.4	STR_5825	9.19556607121877	STR length
K09E3.4	K09E3.4	STR_6004	14.531703840774	STR length
K09E3.4	K09E3.4	STR_6061	16.106632895783	STR length
K09E3.4	K09E3.4	STR_6274	9.43317606893903	STR length
K09E3.4	K09E3.4	STR_6316	7.64291364485895	STR length
K09E3.4	K09E3.4	STR_6418	6.85612337713739	STR length
K09E9.3	K09E9.3b.1	STR_20208	6.90807938469823	STR length
K09H9.7	K09H9.7.1	STR_20504	11.0407464902887	STR length
K09H9.7	K09H9.7.1	STR_20542	12.4374510448225	STR length
K09H9.7	K09H9.7.1	STR_20555	9.49478721254676	STR length
K09H9.7	K09H9.7.1	STR_20560	10.6807817350647	STR length
K09H9.7	K09H9.7.1	STR_20574	9.43314900307068	STR length
K09H9.7	K09H9.7.1	STR_20577	13.5274618430215	STR length
K09H9.7	K09H9.7.1	STR_20584	9.61941422156446	STR length
K09H9.7	K09H9.7.1	STR_20595	10.4176392903659	STR length
K09H9.7	K09H9.7.1	STR_20617	13.4566213732281	STR length
K09H9.7	K09H9.7.1	STR_20618	11.4850032710062	STR length
K09H9.7	K09H9.7.1	STR_20665	13.53000120084	STR length
K09H9.7	K09H9.7.1	STR_20678	7.69696272444942	STR length
K09H9.7	K09H9.7.1	STR_20688	15.2394282717522	STR length
K09H9.7	K09H9.7.1	STR_20714	11.697768522442	STR length
K09H9.7	K09H9.7.1	STR_20736	13.895700804981	STR length
K09H9.7	K09H9.7.1	STR_20755	11.2363071730676	STR length
K09H9.7	K09H9.7.1	STR_20761	8.5056990256227	STR length
K09H9.7	K09H9.7.1	STR_20767	14.7564015753877	STR length
K09H9.7	K09H9.7.1	STR_20779	11.8179427711405	STR length
K09H9.7	K09H9.7.1	STR_20782	12.2477015947576	STR length
K09H9.7	K09H9.7.1	STR_20813	12.5413516997206	STR length
K09H9.7	K09H9.7.1	STR_20863	10.3752470796026	STR length
K09H9.7	K09H9.7.1	STR_20864	7.01582736646338	STR length
K09H9.7	K09H9.7.1	STR_20873	6.87354346495774	STR length
K09H9.7	K09H9.7.1	STR_20918	9.01527825676918	STR length
K09H9.7	K09H9.7.1	STR_21039	21.6965357491666	STR length
K09H9.7	K09H9.7.1	STR_21150	9.47513421876063	STR length
K09H9.7	K09H9.7.1	STR_21181	8.2827579354356	STR length
K09H9.7	K09H9.7.1	STR_21314	9.96924978476423	STR length
K09H9.7	K09H9.7.1	STR_21397	9.20511513035113	STR length
K09H9.7	K09H9.7.1	STR_21445	9.10789167130344	STR length
K09H9.7	K09H9.7.1	STR_21539	9.75271182562191	STR length
K09H9.7	K09H9.7.1	STR_21579	11.46302259181	STR length
parn-1	K10C8.1.1	STR_24200	7.31261553406352	STR length
parn-1	K10C8.1.1	STR_24633	7.12287150335031	STR length
parn-1	K10C8.1.1	STR_24673	6.87631548680352	STR length
parn-1	K10C8.1.1	STR_24697	11.0656642683846	STR length
parn-1	K10C8.1.1	STR_24699	9.08545304332085	STR length
parn-1	K10C8.1.1	STR_24721	8.24387965762663	STR length
parn-1	K10C8.1.1	STR_24766	13.0414191477745	STR length
parn-1	K10C8.1.1	STR_24790	7.39513437652538	STR length
parn-1	K10C8.1.1	STR_24803	7.31042062044128	STR length
parn-1	K10C8.1.1	STR_24904	8.83983335194532	STR length
parn-1	K10C8.1.1	STR_24917	6.87047199419155	STR length
K10C8.4	K10C8.4.2	STR_24801	8.25294348549381	STR length
K10C8.4	K10C8.4.2	STR_24833	7.82481874080203	STR length
rnst-2	K10C9.3.2	STR_24899	7.65175681336733	STR length
K10C9.7	K10C9.7.2	STR_21701	25.9394529186788	STR length
K10C9.7	K10C9.7.2	STR_21735	26.8838015651129	STR length
K10C9.7	K10C9.7.2	STR_22002	8.51401995931833	STR length
K10C9.7	K10C9.7.2	STR_22236	7.18104414164416	STR length
dos-2	K10G6.2.1	STR_24917	6.89510953017348	STR length
K11D2.5	K11D2.5.2	STR_18305	7.0248497436757	STR length
K11D2.5	K11D2.5.2	STR_19067	8.7504317189417	STR length
K11D2.5	K11D2.5.2	STR_19328	7.07135354680676	STR length
K11H3.8	K11H3.8a.1	STR_11887	15.0019201010546	STR length
K11H3.8	K11H3.8a.1	STR_11915	12.2250003630332	STR length
K11H3.8	K11H3.8a.1	STR_11931	9.99913608529722	STR length
K11H3.8	K11H3.8a.1	STR_12113	12.8248073014297	STR length
K11H3.8	K11H3.8a.1	STR_12417	8.8656609376837	STR length
K11H3.8	K11H3.8a.1	STR_12439	7.60102856747773	STR length
K11H3.8	K11H3.8a.1	STR_12836	12.623224609417	STR length
K11H3.8	K11H3.8a.1	STR_13084	8.24743813256717	STR length
K11H3.8	K11H3.8a.1	STR_13091	6.91048385489198	STR length
K11H3.8	K11H3.8a.1	STR_13123	31.3156247123626	STR length
K11H3.8	K11H3.8a.1	STR_13206	34.094840743171	STR length
K11H3.8	K11H3.8a.1	STR_13341	7.20607848459278	STR length
K11H3.8	K11H3.8a.1	STR_13361	10.1318920129768	STR length
K11H3.8	K11H3.8a.1	STR_13392	9.09410176832229	STR length
K11H3.8	K11H3.8a.1	STR_13399	28.6533960315912	STR length
K11H3.8	K11H3.8a.1	STR_13467	8.91243609354504	STR length
K11H3.8	K11H3.8a.1	STR_13478	7.4581407626224	STR length
K11H3.8	K11H3.8a.1	STR_13501	7.13949148797401	STR length
K11H3.8	K11H3.8a.1	STR_13502	8.9024741307816	STR length
K11H3.8	K11H3.8a.1	STR_13545	16.2191640160697	STR length
K11H3.8	K11H3.8a.1	STR_13591	7.31828726642927	STR length
K11H3.8	K11H3.8a.1	STR_13656	12.4511951304875	STR length
K11H3.8	K11H3.8a.1	STR_13676	19.312968141098	STR length
K11H3.8	K11H3.8a.1	STR_13678	33.1665569480236	STR length
K11H3.8	K11H3.8a.1	STR_13750	14.0135407704971	STR length
K11H3.8	K11H3.8a.1	STR_13757	7.99039614377169	STR length
K11H3.8	K11H3.8a.1	STR_13760	30.7118121321843	STR length
K11H3.8	K11H3.8a.1	STR_13806	7.54551739661247	STR length
K11H3.8	K11H3.8a.1	STR_13821	7.3515608734238	STR length
K11H3.8	K11H3.8a.1	STR_13901	21.1061549721826	STR length
K11H3.8	K11H3.8a.1	STR_13904	32.5774217898757	STR length
K11H3.8	K11H3.8a.1	STR_13942	20.8191083700668	STR length
K11H3.8	K11H3.8a.1	STR_13973	38.4064021994265	STR length
K11H3.8	K11H3.8a.1	STR_13975	14.8980723967922	STR length
K11H3.8	K11H3.8b.2	STR_16505	7.51847068874268	STR length
K11H3.8	K11H3.8b.2	STR_16710	9.33857263672567	STR length
K11H3.8	K11H3.8b.2	STR_16753	8.05117998749692	STR length
K11H3.8	K11H3.8b.2	STR_16943	13.504758467973	STR length
K11H3.8	K11H3.8b.2	STR_16958	11.3143429519052	STR length
K11H3.8	K11H3.8b.2	STR_17004	11.5762544608032	STR length
K11H3.8	K11H3.8b.2	STR_17023	10.267679138449	STR length
K11H3.8	K11H3.8b.2	STR_17025	8.6035043368114	STR length
K11H3.8	K11H3.8b.2	STR_17032	7.76690320362422	STR length
K11H3.8	K11H3.8b.2	STR_17109	14.5269903175362	STR length
K11H3.8	K11H3.8b.2	STR_17168	12.4151781924015	STR length
K11H3.8	K11H3.8b.2	STR_17217	10.1820304508001	STR length
K11H3.8	K11H3.8b.2	STR_17443	10.9348002211693	STR length
K11H3.8	K11H3.8b.2	STR_17469	9.0992489260708	STR length
K11H3.8	K11H3.8b.2	STR_17550	9.01739266094748	STR length
K11H3.8	K11H3.8b.2	STR_17620	11.4798584201241	STR length
K11H3.8	K11H3.8b.2	STR_17629	9.61937386860789	STR length
K11H3.8	K11H3.8b.2	STR_17646	9.9197473293276	STR length
K11H3.8	K11H3.8b.2	STR_17648	10.1430931927786	STR length
K11H3.8	K11H3.8b.2	STR_17660	7.78269688480669	STR length
K11H3.8	K11H3.8b.2	STR_17681	11.4654171522216	STR length
K11H3.8	K11H3.8b.2	STR_17762	9.44288164735175	STR length
K12G11.6	K12G11.6.1	STR_24917	6.94387171784378	STR length
K12H6.12	K12H6.12.1	STR_20503	8.31055708542256	STR length
egl-30	M01D7.7b.1	STR_6980	6.8504461402582	STR length
egl-30	M01D7.7b.1	STR_7041	7.27110470253371	STR length
M01E5.2	M01E5.2.1	STR_16123	8.06925767127029	STR length
top-1	M01E5.5a.1	STR_5404	7.13046746797059	STR length
gly-14	M01F1.1.1	STR_12336	9.17427197443983	STR length
gly-14	M01F1.1.1	STR_12369	11.6605808939085	STR length
gly-14	M01F1.1.1	STR_12383	11.8927697923454	STR length
gly-14	M01F1.1.1	STR_12399	8.18050276653538	STR length
gly-14	M01F1.1.1	STR_12407	7.20325391761295	STR length
gly-14	M01F1.1.1	STR_12423	11.146016225638	STR length
gly-14	M01F1.1.1	STR_12427	7.84963089517217	STR length
gly-14	M01F1.1.1	STR_12507	17.493172844392	STR length
gly-14	M01F1.1.1	STR_12514	10.9280819594005	STR length
gly-14	M01F1.1.1	STR_12736	15.0944340964504	STR length
gly-14	M01F1.1.1	STR_12737	16.7460898565231	STR length
gly-14	M01F1.1.1	STR_12753	21.151499884124	STR length
gly-14	M01F1.1.1	STR_12763	16.882041909362	STR length
gly-14	M01F1.1.1	STR_12784	9.87954730130507	STR length
gly-14	M01F1.1.1	STR_12793	9.65523361281299	STR length
gly-14	M01F1.1.1	STR_12805	16.8987873414096	STR length
gly-14	M01F1.1.1	STR_12813	16.8139829386476	STR length
gly-14	M01F1.1.1	STR_12816	7.99125641350011	STR length
gly-14	M01F1.1.1	STR_12832	8.73241640998871	STR length
gly-14	M01F1.1.1	STR_12843	15.4978357542588	STR length
gly-14	M01F1.1.1	STR_12844	17.8026012061304	STR length
gly-14	M01F1.1.1	STR_12858	10.8473501011636	STR length
gly-14	M01F1.1.1	STR_12860	18.6821402124184	STR length
gly-14	M01F1.1.1	STR_12895	18.3662252059544	STR length
gly-14	M01F1.1.1	STR_12897	7.74651660223751	STR length
gly-14	M01F1.1.1	STR_12914	17.6836339572361	STR length
gly-14	M01F1.1.1	STR_12915	18.9357484773748	STR length
gly-14	M01F1.1.1	STR_12992	12.391738690293	STR length
gly-14	M01F1.1.1	STR_13042	6.94076827196514	STR length
gly-14	M01F1.1.1	STR_13057	11.7465738614368	STR length
gly-14	M01F1.1.1	STR_13073	13.9124065839079	STR length
gly-14	M01F1.1.1	STR_13083	11.5888224128636	STR length
gly-14	M01F1.1.1	STR_13099	15.6171651931391	STR length
gly-14	M01F1.1.1	STR_13113	8.45153485852562	STR length
gly-14	M01F1.1.1	STR_13233	12.4522149496267	STR length
gly-14	M01F1.1.1	STR_13240	14.2080464061446	STR length
gly-14	M01F1.1.1	STR_13248	7.35251070223471	STR length
gly-14	M01F1.1.1	STR_13253	17.4067581406673	STR length
M01G12.7	M01G12.7.1	STR_226	7.90442493432082	STR length
M01G5.1	M01G5.1.1	STR_21701	8.77083447057859	STR length
M01G5.1	M01G5.1.1	STR_21735	10.3082491417185	STR length
M02G9.1	M02G9.1b.1	STR_24917	9.59739830314065	STR length
pst-1	M03F8.2b.1	STR_24917	7.15734115830523	STR length
M04B2.4	M04B2.4.2	STR_24917	7.73676595808114	STR length
M116.5	M116.5.1	STR_25010	7.02804695827591	STR length
M117.3	M117.3.1	STR_25429	7.90980617353922	STR length
M117.6	M117.6.1	STR_18708	8.66232213095783	STR length
M117.6	M117.6.1	STR_19183	7.67677131522809	STR length
M117.6	M117.6.1	STR_19200	13.0417318392151	STR length
M117.6	M117.6.1	STR_19216	13.4481165754216	STR length
M117.6	M117.6.1	STR_19275	10.5671146450384	STR length
M117.6	M117.6.1	STR_19279	9.74687884269055	STR length
M117.6	M117.6.1	STR_19314	13.0909839201568	STR length
M117.6	M117.6.1	STR_19328	11.8963090354065	STR length
M117.6	M117.6.1	STR_19343	8.96741793635952	STR length
M117.6	M117.6.1	STR_19365	11.5003394722906	STR length
M117.6	M117.6.1	STR_19376	10.5528028248714	STR length
M117.6	M117.6.1	STR_19397	10.7008402068994	STR length
M117.6	M117.6.1	STR_19414	8.13230944737898	STR length
M117.6	M117.6.1	STR_19555	7.7945298862313	STR length
M117.6	M117.6.1	STR_19603	6.86908382739404	STR length
M117.6	M117.6.1	STR_19651	7.44488707348005	STR length
M117.6	M117.6.1	STR_19732	7.67806437339853	STR length
M117.6	M117.6.1	STR_19743	9.14868511793601	STR length
M117.6	M117.6.1	STR_19753	11.6436455306813	STR length
M117.6	M117.6.1	STR_19851	7.9247666387027	STR length
M117.6	M117.6.1	STR_20124	8.4036784634866	STR length
M117.6	M117.6.1	STR_20254	6.96370025566994	STR length
vab-7	M142.4.1	STR_939	7.49775464979043	STR length
M151.7	M151.7.1	STR_8233	6.91173646687046	STR length
ddb-1	M18.5.1	STR_29281	7.54905928695165	STR length
M195.2	M195.2b.1	STR_24917	7.02614473447496	STR length
M28.4	M28.4.1	STR_27108	7.67135720601903	STR length
endu-2	M60.2.2	STR_10161	11.5533368130761	STR length
endu-2	M60.2.2	STR_10204	12.3757649312915	STR length
endu-2	M60.2.2	STR_10293	8.76053729614753	STR length
endu-2	M60.2.2	STR_10334	10.2422517399171	STR length
endu-2	M60.2.2	STR_10342	8.83241979114525	STR length
endu-2	M60.2.2	STR_22980	8.50271885134751	STR length
endu-2	M60.2.2	STR_22995	7.29240965763147	STR length
endu-2	M60.2.2	STR_23048	9.79317081767	STR length
endu-2	M60.2.2	STR_23049	8.58405852224689	STR length
endu-2	M60.2.2	STR_23050	7.02668085381503	STR length
endu-2	M60.2.2	STR_23088	7.20140891489734	STR length
endu-2	M60.2.2	STR_23145	8.71020431395968	STR length
endu-2	M60.2.2	STR_23268	10.1204417223652	STR length
endu-2	M60.2.2	STR_23461	7.87586371330134	STR length
endu-2	M60.2.2	STR_23489	8.82142934789448	STR length
endu-2	M60.2.2	STR_23867	9.79181063344081	STR length
endu-2	M60.2.2	STR_23869	7.42187629931492	STR length
endu-2	M60.2.2	STR_24029	7.49850768549708	STR length
endu-2	M60.2.2	STR_24036	10.9149283977167	STR length
endu-2	M60.2.2	STR_24042	8.39517539828518	STR length
endu-2	M60.2.2	STR_24090	14.6440687004728	STR length
endu-2	M60.2.2	STR_24091	7.75239988772332	STR length
endu-2	M60.2.2	STR_24097	11.975660821198	STR length
endu-2	M60.2.2	STR_24154	9.35448785175068	STR length
endu-2	M60.2.2	STR_24190	17.7000749833408	STR length
endu-2	M60.2.2	STR_24200	8.72403468052685	STR length
endu-2	M60.2.2	STR_24333	11.330809318307	STR length
endu-2	M60.2.2	STR_24349	14.9353473456417	STR length
endu-2	M60.2.2	STR_24352	8.05484033303086	STR length
endu-2	M60.2.2	STR_24365	10.6919673804783	STR length
endu-2	M60.2.2	STR_24366	7.7764394037252	STR length
endu-2	M60.2.2	STR_24399	9.50440057951338	STR length
endu-2	M60.2.2	STR_24405	10.2398491162498	STR length
endu-2	M60.2.2	STR_24456	6.99080096191698	STR length
endu-2	M60.2.2	STR_24482	8.91961698648158	STR length
endu-2	M60.2.2	STR_24494	8.08258125345279	STR length
endu-2	M60.2.2	STR_24524	10.9459724538746	STR length
endu-2	M60.2.2	STR_24534	9.91748278365791	STR length
endu-2	M60.2.2	STR_24537	11.9093147538765	STR length
endu-2	M60.2.2	STR_24546	17.8420025205709	STR length
endu-2	M60.2.2	STR_24550	14.5651318824983	STR length
endu-2	M60.2.2	STR_24584	7.40619872095645	STR length
endu-2	M60.2.2	STR_24622	10.1263507837767	STR length
endu-2	M60.2.2	STR_24625	13.6213507124228	STR length
endu-2	M60.2.2	STR_24850	9.65828098210017	STR length
endu-2	M60.2.2	STR_25088	8.20916994955025	STR length
endu-2	M60.2.2	STR_28134	6.89121609413851	STR length
endu-2	M60.2.2	STR_28214	11.2067446878121	STR length
endu-2	M60.2.2	STR_28234	7.03143920395038	STR length
endu-2	M60.2.2	STR_28248	9.77130813742297	STR length
endu-2	M60.2.2	STR_28300	8.45003246502933	STR length
endu-2	M60.2.2	STR_28508	12.6788939383745	STR length
endu-2	M60.2.2	STR_28519	15.0489784195286	STR length
endu-2	M60.2.2	STR_28531	15.4816759574344	STR length
endu-2	M60.2.2	STR_28533	18.8688042206901	STR length
endu-2	M60.2.2	STR_28757	11.8471388199969	STR length
endu-2	M60.2.2	STR_28759	6.98194150868354	STR length
endu-2	M60.2.2	STR_28765	9.23693607055666	STR length
endu-2	M60.2.2	STR_28776	7.71347787824024	STR length
endu-2	M60.2.2	STR_28832	6.8904100106534	STR length
endu-2	M60.2.2	STR_29013	13.7763512858645	STR length
endu-2	M60.2.2	STR_29015	14.0937641279987	STR length
endu-2	M60.2.2	STR_29034	12.5672227272173	STR length
endu-2	M60.2.2	STR_29038	16.3638075355851	STR length
endu-2	M60.2.2	STR_29060	23.2908853715401	STR length
endu-2	M60.2.2	STR_29077	24.854643955633	STR length
endu-2	M60.2.2	STR_29088	19.5054233004658	STR length
endu-2	M60.2.2	STR_29142	9.11759011729133	STR length
endu-2	M60.2.2	STR_29281	8.09474175007658	STR length
endu-2	M60.2.2	STR_29307	11.7791872447696	STR length
endu-2	M60.2.2	STR_29315	24.4526696857227	STR length
endu-2	M60.2.2	STR_29401	13.0346193841207	STR length
endu-2	M60.2.2	STR_29449	13.7505255757448	STR length
endu-2	M60.2.2	STR_29537	10.8419597590171	STR length
endu-2	M60.2.2	STR_29599	21.4498817551543	STR length
endu-2	M60.2.2	STR_29666	15.6777802064606	STR length
endu-2	M60.2.2	STR_29729	18.583043893998	STR length
endu-2	M60.2.2	STR_29784	12.1577755164311	STR length
endu-2	M60.2.2	STR_29802	7.65252273645395	STR length
endu-2	M60.2.2	STR_29810	14.6393810121273	STR length
endu-2	M60.2.2	STR_29851	10.6416479386619	STR length
endu-2	M60.2.2	STR_29860	6.94592787929388	STR length
endu-2	M60.2.2	STR_29887	17.738104105003	STR length
endu-2	M60.2.2	STR_29968	8.36541795008231	STR length
R04B5.5	R04B5.5.1	STR_22790	7.28096419614887	STR length
R04B5.5	R04B5.5.1	STR_22797	7.59630829401712	STR length
R04B5.5	R04B5.5.1	STR_22980	9.36016408616479	STR length
R04B5.5	R04B5.5.1	STR_22995	9.48781619253754	STR length
R04B5.5	R04B5.5.1	STR_23048	7.66512044820885	STR length
R04B5.5	R04B5.5.1	STR_23268	6.99247118996446	STR length
R04B5.5	R04B5.5.1	STR_23489	10.2891984862795	STR length
R04B5.5	R04B5.5.1	STR_23867	8.31946803449154	STR length
R04B5.5	R04B5.5.1	STR_24097	11.1111310793265	STR length
R04B5.5	R04B5.5.1	STR_24190	15.6168458158484	STR length
R04B5.5	R04B5.5.1	STR_24200	7.86431131517649	STR length
R04B5.5	R04B5.5.1	STR_24333	10.2654874075788	STR length
R04B5.5	R04B5.5.1	STR_24349	18.8306455578781	STR length
R04B5.5	R04B5.5.1	STR_24352	9.80401871347736	STR length
R04B5.5	R04B5.5.1	STR_24365	11.6571251935895	STR length
R04B5.5	R04B5.5.1	STR_24366	8.79581715939596	STR length
R04B5.5	R04B5.5.1	STR_24386	9.29396341038731	STR length
R04B5.5	R04B5.5.1	STR_24399	9.84468114048992	STR length
R04B5.5	R04B5.5.1	STR_24405	7.61831626439865	STR length
R04B5.5	R04B5.5.1	STR_24482	7.72225492304108	STR length
R04B5.5	R04B5.5.1	STR_24494	8.55213270464133	STR length
R04B5.5	R04B5.5.1	STR_24524	9.5881060594812	STR length
R04B5.5	R04B5.5.1	STR_24537	8.83160832839729	STR length
R04B5.5	R04B5.5.1	STR_24546	16.4736541167325	STR length
R04B5.5	R04B5.5.1	STR_24550	12.8293485638372	STR length
R04B5.5	R04B5.5.1	STR_24584	6.9852188281949	STR length
R04B5.5	R04B5.5.1	STR_24622	9.00277016057288	STR length
R04B5.5	R04B5.5.1	STR_24625	9.38380734649996	STR length
R04B5.5	R04B5.5.1	STR_29038	7.84371804151663	STR length
R04B5.5	R04B5.5.1	STR_29060	9.17606805936651	STR length
R04B5.5	R04B5.5.1	STR_29077	11.7484206850281	STR length
R04B5.5	R04B5.5.1	STR_29088	9.36839623837422	STR length
R04B5.5	R04B5.5.1	STR_29315	11.5666181198001	STR length
R04B5.5	R04B5.5.1	STR_29599	15.1024976343941	STR length
R04B5.5	R04B5.5.1	STR_29666	13.6800609226255	STR length
R04B5.5	R04B5.5.1	STR_29729	12.2887409242315	STR length
R04B5.5	R04B5.5.1	STR_29784	8.21475194799179	STR length
R04B5.5	R04B5.5.1	STR_29810	11.4896784083493	STR length
R04B5.5	R04B5.5.1	STR_29851	7.03706723512296	STR length
R04B5.5	R04B5.5.1	STR_29887	7.89429995453789	STR length
gpx-2	R05H10.5a.2	STR_22478	8.04065442022243	STR length
arrd-11	R06B9.1.1	STR_10041	9.9459687038229	STR length
arrd-11	R06B9.1.1	STR_10056	9.89849929337617	STR length
arrd-11	R06B9.1.1	STR_10153	14.2554951415025	STR length
arrd-11	R06B9.1.1	STR_10181	8.49461567303025	STR length
arrd-11	R06B9.1.1	STR_10336	10.2600958568931	STR length
arrd-11	R06B9.1.1	STR_10352	9.71674929339973	STR length
arrd-11	R06B9.1.1	STR_10357	9.57791894773518	STR length
arrd-11	R06B9.1.1	STR_10358	9.42405359957982	STR length
arrd-11	R06B9.1.1	STR_10418	9.93452553945218	STR length
arrd-11	R06B9.1.1	STR_10438	8.12586227330298	STR length
arrd-11	R06B9.1.1	STR_10604	11.1935107349809	STR length
arrd-11	R06B9.1.1	STR_10650	6.91745020862789	STR length
arrd-11	R06B9.1.1	STR_10660	12.9968333698161	STR length
arrd-11	R06B9.1.1	STR_10664	10.1232676886083	STR length
arrd-11	R06B9.1.1	STR_9934	9.85226935537379	STR length
arrd-11	R06B9.1.1	STR_9948	13.6784769984555	STR length
arrd-13	R06B9.3.1	STR_15394	8.26209150410716	STR length
arrd-13	R06B9.3.2	STR_15394	8.88748077076693	STR length
scav-5	R07B1.3.1	STR_25066	7.88632504805694	STR length
R07B7.2	R07B7.2b.1	STR_27912	8.12207890814567	STR length
R07B7.2	R07B7.2b.1	STR_27916	7.36905291040067	STR length
R07B7.2	R07B7.2b.1	STR_27939	9.38446248353016	STR length
R07B7.2	R07B7.2b.1	STR_27980	8.75926548582656	STR length
R07B7.2	R07B7.2b.1	STR_27992	7.28460926159785	STR length
R07B7.2	R07B7.2b.1	STR_28039	8.06117400316585	STR length
R07B7.2	R07B7.2b.1	STR_28044	8.38126873924832	STR length
R07B7.2	R07B7.2b.1	STR_28082	10.1638859274459	STR length
R07B7.2	R07B7.2b.1	STR_28121	10.2804248697096	STR length
R07B7.2	R07B7.2b.1	STR_28123	7.26006628020659	STR length
R07B7.2	R07B7.2b.1	STR_28130	12.647668380176	STR length
R07B7.2	R07B7.2b.1	STR_28147	11.6009726996493	STR length
R07B7.2	R07B7.2c.1	STR_27385	6.93593317690161	STR length
R07B7.2	R07B7.2c.1	STR_27424	8.0383266703866	STR length
R07B7.2	R07B7.2c.1	STR_27425	7.03754041442763	STR length
R07B7.2	R07B7.2c.1	STR_27449	7.64833270502862	STR length
R07B7.2	R07B7.2c.1	STR_27481	8.52116623716784	STR length
R07B7.2	R07B7.2c.1	STR_27573	9.32817140597855	STR length
R07B7.2	R07B7.2c.1	STR_27579	7.6879317828557	STR length
R07B7.2	R07B7.2c.1	STR_27688	7.64336369348231	STR length
R07B7.2	R07B7.2c.1	STR_27839	7.63102396149927	STR length
R07B7.2	R07B7.2c.1	STR_27912	9.44076655225341	STR length
R07B7.2	R07B7.2c.1	STR_27916	7.28538479287932	STR length
R07B7.2	R07B7.2c.1	STR_27939	10.5554669891046	STR length
R07B7.2	R07B7.2c.1	STR_27980	10.1902838366735	STR length
R07B7.2	R07B7.2c.1	STR_27992	8.0954972654548	STR length
R07B7.2	R07B7.2c.1	STR_27993	8.02700785775188	STR length
R07B7.2	R07B7.2c.1	STR_28039	10.6157991667649	STR length
R07B7.2	R07B7.2c.1	STR_28044	10.2098690651785	STR length
R07B7.2	R07B7.2c.1	STR_28070	6.89452212755743	STR length
R07B7.2	R07B7.2c.1	STR_28082	11.4286852955237	STR length
R07B7.2	R07B7.2c.1	STR_28121	11.5715161267623	STR length
R07B7.2	R07B7.2c.1	STR_28123	7.84586374916627	STR length
R07B7.2	R07B7.2c.1	STR_28130	14.1550212158272	STR length
R07B7.2	R07B7.2c.1	STR_28147	12.2673592949775	STR length
R07B7.2	R07B7.2d.1	STR_29599	10.1480034078083	STR length
R07B7.2	R07B7.2d.1	STR_29666	8.83446750924825	STR length
R07B7.2	R07B7.2d.1	STR_29729	8.05125059694546	STR length
R07B7.2	R07B7.2d.1	STR_29810	7.08204146669123	STR length
R07B7.2	R07B7.2d.1	STR_29887	7.37322448297202	STR length
clec-44	R07C3.12	STR_3734	7.24009145455009	STR length
R07E3.4	R07E3.4.1	STR_27166	7.58132991064345	STR length
pdcd-2	R07E5.10.1	STR_11887	7.50368419528422	STR length
pdcd-2	R07E5.10.1	STR_12113	6.8985315574998	STR length
