Hotspot	hotspot_Chr	Merged_hotspots_cM	merged_Hotspot_QTL_count	hotspot_cM_center	str_genotype	pSTR	n_med_STR	n_tx	n_hs_eSTR	p1	hotspotpos
Yes	IV	33.5	14	33.5	factor_length	STR_19707	2	10	43	14.2857142857143	IV_33.5
Yes	IV	33.5	14	33.5	factor_length	STR_19717	3	10	43	21.4285714285714	IV_33.5
Yes	IV	33.5	14	33.5	factor_length	STR_19727	3	10	43	21.4285714285714	IV_33.5
Yes	IV	33.5	14	33.5	factor_length	STR_19732	2	10	43	14.2857142857143	IV_33.5
Yes	IV	33.5	14	33.5	factor_length	STR_19743	2	10	43	14.2857142857143	IV_33.5
Yes	IV	33.5	14	33.5	factor_length	STR_19753	1	10	43	7.14285714285714	IV_33.5
Yes	IV	33.5	14	33.5	factor_length	STR_20076	1	10	43	7.14285714285714	IV_33.5
Yes	V	34.5	12	34.5	factor_length	STR_26419	1	2	3	8.33333333333333	V_34.5
Yes	V	34.5	12	34.5	factor_length	STR_26842	1	2	3	8.33333333333333	V_34.5
Yes	V	34.5	12	34.5	factor_length	STR_27152	1	2	3	8.33333333333333	V_34.5
Yes	IV	36	15	36	factor_length	STR_19162	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19200	2	11	41	13.3333333333333	IV_36
Yes	IV	36	15	36	factor_length	STR_19343	4	11	41	26.6666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19472	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20398	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19651	4	11	41	26.6666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19732	3	11	41	20	IV_36
Yes	IV	36	15	36	factor_length	STR_19743	3	11	41	20	IV_36
Yes	IV	36	15	36	factor_length	STR_19753	3	11	41	20	IV_36
Yes	IV	36	15	36	factor_length	STR_20124	4	11	41	26.6666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20125	3	11	41	20	IV_36
Yes	IV	36	15	36	factor_length	STR_20143	4	11	41	26.6666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20208	7	11	41	46.6666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20254	4	11	41	26.6666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19328	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19499	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19603	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19717	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19727	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19758	2	11	41	13.3333333333333	IV_36
Yes	IV	36	15	36	factor_length	STR_19851	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19922	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20076	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20187	3	11	41	20	IV_36
Yes	IV	36	15	36	factor_length	STR_20202	3	11	41	20	IV_36
Yes	IV	36	15	36	factor_length	STR_20480	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20521	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20598	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20617	2	11	41	13.3333333333333	IV_36
Yes	IV	36	15	36	factor_length	STR_20688	3	11	41	20	IV_36
Yes	IV	36	15	36	factor_length	STR_20698	3	11	41	20	IV_36
Yes	IV	36	15	36	factor_length	STR_20719	2	11	41	13.3333333333333	IV_36
Yes	IV	36	15	36	factor_length	STR_20503	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19365	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19387	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19414	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19707	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20380	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_19314	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20678	1	11	41	6.66666666666667	IV_36
Yes	IV	36	15	36	factor_length	STR_20799	1	11	41	6.66666666666667	IV_36
Yes	V	24.5	19	24.5	factor_length	STR_24622	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24132	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24316	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24333	2	8	40	10.5263157894737	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24537	2	8	40	10.5263157894737	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24669	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_23910	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24022	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24091	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24200	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24301	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24405	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24456	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24534	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24633	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24664	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24668	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24673	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24695	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24734	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24790	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24801	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24803	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24832	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24833	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24882	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24894	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24897	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24899	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24904	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24917	2	8	40	10.5263157894737	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24922	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24994	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_25159	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24029	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24042	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24546	2	8	40	10.5263157894737	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24097	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_23892	1	8	40	5.26315789473684	V_24.5
Yes	V	24.5	19	24.5	factor_length	STR_24625	2	8	40	10.5263157894737	V_24.5
Yes	II	21.5	14	21.5	factor_length	STR_6980	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7021	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7139	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7244	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7451	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7815	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7817	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7822	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7874	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7903	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7909	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_7994	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8029	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8076	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8084	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8131	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8194	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8202	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8215	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8252	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8354	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8365	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8366	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8459	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8519	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8538	2	4	60	14.2857142857143	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8592	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8599	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8658	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8661	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8704	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8780	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8798	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8807	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8818	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8821	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8846	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8868	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8932	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8941	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8944	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8969	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8716	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8717	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8738	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8362	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8521	2	4	60	14.2857142857143	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8611	2	4	60	14.2857142857143	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8631	2	4	60	14.2857142857143	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8833	2	4	60	14.2857142857143	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8839	2	4	60	14.2857142857143	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8269	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8316	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8632	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8664	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8719	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8774	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8817	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8843	1	4	60	7.14285714285714	II_21.5
Yes	II	21.5	14	21.5	factor_length	STR_8901	1	4	60	7.14285714285714	II_21.5
Yes	X	2	13	2	factor_length	STR_27447	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27912	3	7	54	23.0769230769231	X_2
Yes	X	2	13	2	factor_length	STR_27916	3	7	54	23.0769230769231	X_2
Yes	X	2	13	2	factor_length	STR_27939	3	7	54	23.0769230769231	X_2
Yes	X	2	13	2	factor_length	STR_27980	3	7	54	23.0769230769231	X_2
Yes	X	2	13	2	factor_length	STR_27992	3	7	54	23.0769230769231	X_2
Yes	X	2	13	2	factor_length	STR_28039	3	7	54	23.0769230769231	X_2
Yes	X	2	13	2	factor_length	STR_28044	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_28082	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_28121	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_28123	3	7	54	23.0769230769231	X_2
Yes	X	2	13	2	factor_length	STR_28130	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_28147	3	7	54	23.0769230769231	X_2
Yes	X	2	13	2	factor_length	STR_27385	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27424	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27425	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27449	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27481	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27573	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27579	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27688	2	7	54	15.3846153846154	X_2
Yes	X	2	13	2	factor_length	STR_27839	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27993	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28070	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28077	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28106	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28113	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27319	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28234	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27396	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27434	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27438	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27633	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27727	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27897	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27905	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27926	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27950	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27975	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_27994	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28195	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28197	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28201	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28274	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28284	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28294	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28312	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28404	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28437	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28441	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28462	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28468	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28476	1	7	54	7.69230769230769	X_2
Yes	X	2	13	2	factor_length	STR_28499	1	7	54	7.69230769230769	X_2
Yes	X	20.5	18	20.5	factor_length	STR_29315	4	6	20	22.2222222222222	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29599	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29666	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29729	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_28531	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_28533	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29060	3	6	20	16.6666666666667	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29077	2	6	20	11.1111111111111	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29281	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29013	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29015	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29038	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29058	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29171	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29309	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29351	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29449	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29460	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29465	1	6	20	5.55555555555556	X_20.5
Yes	X	20.5	18	20.5	factor_length	STR_29490	1	6	20	5.55555555555556	X_20.5
Yes	I	32	14	32	factor_length	STR_3447	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4059	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4104	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4217	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4395	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4449	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4510	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4546	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4569	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4589	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4601	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4628	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4629	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4644	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4648	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4779	1	2	17	7.14285714285714	I_32
Yes	I	32	14	32	factor_length	STR_4338	1	2	17	7.14285714285714	I_32
Yes	V	30.5	12	30.5	factor_length	STR_24724	2	2	3	16.6666666666667	V_30.5
Yes	V	30.5	12	30.5	factor_length	STR_24803	1	2	3	8.33333333333333	V_30.5
Yes	V	30.5	12	30.5	factor_length	STR_24917	1	2	3	8.33333333333333	V_30.5
Yes	V	33.5	12	33.5	factor_length	STR_25606	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_25869	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_24352	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_24365	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_24405	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_24534	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_24550	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_24625	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_24669	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_24758	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_25987	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_26435	1	3	13	8.33333333333333	V_33.5
Yes	V	33.5	12	33.5	factor_length	STR_26483	1	3	13	8.33333333333333	V_33.5
Yes	X	43	20	43	factor_length	STR_31110	1	6	2	5	X_43
Yes	X	43	20	43	factor_length	STR_31128	5	6	2	25	X_43
